Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:29KHTqHhOE4smFTj24GPr4,อากาศร้อนๆ (Day1 @smallroom),My Secret Folder,Tattoo Colour,2022-11-13,66000,25,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.659,0.556,2,-5.121,0,0.0588,0.687,0,0.438,0.869,94.603,4
spotify:track:7BV3Uvi6J4fiFoFfAWVstP,SuperCarCare (Arrange 1),My Secret Folder,Tattoo Colour,2022-11-13,224000,28,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.699,0.771,2,-4.907,1,0.123,0.363,0,0.359,0.912,81.979,4
spotify:track:1x7J8CPEVkRyC0eE7EUmzN,รองเท้าเก่า (Ver. นักร้องระดับจักรวาล),My Secret Folder,Tattoo Colour,2022-11-13,122000,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.56,0.38,4,-8.578,1,0.0324,0.909,0,0.327,0.476,136.244,4
spotify:track:5vVr9Lb3RfxzwiwdHRwcGq,Luv @1 - Optional Lyrics,My Secret Folder,Tattoo Colour,2022-11-13,127000,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.679,0.4,4,-7.883,0,0.0305,0.781,0.00000379,0.307,0.243,127.953,3
spotify:track:6n0AHFpdARfWukNimV5Udn,Sweet Word (โกหก Easy Melody),My Secret Folder,Tattoo Colour,2022-11-13,134000,33,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.769,0.38,7,-8.733,1,0.042,0.901,0,0.109,0.446,122.078,4
spotify:track:1Bpl1AYD9F3kReQoPEC88r,Bad Guy (ฝากที First Idea),My Secret Folder,Tattoo Colour,2022-11-13,197125,39,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.736,0.461,5,-5.932,1,0.0294,0.863,0,0.155,0.556,98.982,4
spotify:track:1IYXRaObV0cvylHLs5UwB7,ตั้งใจเรียน,ตั้งใจเรียน,Tattoo Colour,2023-03-28,193263,22,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.595,0.726,7,-5.41,1,0.0323,0.279,0.0000686,0.35,0.688,95.007,4
spotify:track:0gbTecymnJvrUgDhxXz2kX,อย่าร้องอายเค้า,อย่าร้องอายเค้า,Tattoo Colour,2023-08-10,228913,25,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.501,0.459,2,-6.483,1,0.0406,0.738,0,0.124,0.603,183.955,3
spotify:track:65ujIgxQTAxaIilzqW6hU3,แล้วแต่แม่คุณ,แล้วแต่แม่คุณ,Tattoo Colour;TangBadVoice,2023-12-08,250000,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop,thai hip hop,thai trap",Smallroom Bangkok Pop Music Label,0.764,0.858,4,-5.915,1,0.0546,0.354,0,0.0484,0.929,95.989,4
spotify:track:0bu3mGRw5y0VixESBm7msQ,จากกันด้วยดี - Demo Version,POP DAD,Tattoo Colour,2014-03-07,162758,29,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.686,0.426,5,-6.256,1,0.0296,0.746,0,0.0941,0.463,87.088,4
spotify:track:7xxZH1JHbQSox9BnE9S96f,อยากรู้..เสมอมา,POP DAD,Tattoo Colour;Greasy Cafe',2014-03-07,291923,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop,thai indie pop",Smallroom,0.616,0.572,4,-5.736,1,0.0239,0.229,0.00165,0.239,0.417,104.005,4
spotify:track:3xFlPMvop19xcGxnuItFNo,ซ่อนหา,POP DAD,Tattoo Colour,2014-03-07,241709,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.444,0.455,7,-7.396,1,0.0322,0.679,0,0.168,0.376,141.645,4
spotify:track:1UeqAsVFDiRxuzwN7lo4tI,เผลอไป,POP DAD,Tattoo Colour,2014-03-07,227826,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.593,0.914,2,-4.43,0,0.0406,0.0719,0,0.0558,0.848,138.042,4
spotify:track:62Q8V6Y2OY0BOgVSqAi9vu,คนอ่อนไหว,POP DAD,Tattoo Colour,2014-03-07,262857,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.694,0.708,2,-6.076,1,0.0279,0.383,0.000132,0.0811,0.723,105.034,4
spotify:track:1zZm6p4jNxWiodU1oy9hNB,เจ็บแล้วไม่จำ,POP DAD,Tattoo Colour,2014-03-07,222826,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.612,0.666,7,-5.944,1,0.033,0.585,0,0.341,0.476,138.175,4
spotify:track:6Udgl05FQEtcun2AvMJ27z,เธอต้องมีฉัน,POP DAD,Tattoo Colour,2014-03-07,251379,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.757,0.808,2,-4.567,1,0.0318,0.169,0,0.0367,0.963,116.007,4
spotify:track:6j0ptBWgkaFwOtK4rhUVsW,เพลงของเรา,POP DAD,Tattoo Colour,2014-03-07,277894,62,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.547,0.753,7,-6.21,1,0.0342,0.229,0,0.335,0.717,151.952,4
spotify:track:7DyGn476mefvxRBffmSToO,คืนนี้สบาย,POP DAD,Tattoo Colour,2014-03-07,243428,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.729,0.855,7,-3.273,1,0.036,0.576,0,0.0557,0.934,104.979,4
spotify:track:5RJyHQtKceuGqDVTvOUpKm,ยังอีก,สัตว์จริง,Tattoo Colour,2017-06-23,224240,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.648,0.71,7,-4.294,1,0.0539,0.087,0,0.172,0.864,108.056,4
spotify:track:3Eu82PdSTJ8whj8KFJj4au,รองเท้าเก่า,สัตว์จริง,Tattoo Colour,2017-06-23,222000,63,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.522,0.576,7,-5.317,1,0.0257,0.555,0.00000203,0.116,0.272,74.268,4
spotify:track:7HR0QPYqWJE3Rkv0iOsno4,รถไฟ,สัตว์จริง,Tattoo Colour,2017-06-23,258519,46,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.511,0.712,0,-4.996,1,0.0493,0.398,0,0.304,0.634,164.054,4
spotify:track:1XvTdjlLKLURfmgohaq3gC,รู้มั้ยจ๊ะ,Hong Ser,Tattoo Colour,2006,288240,36,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.573,0.823,2,-4.251,1,0.0626,0.572,0,0.142,0.503,147.974,4
spotify:track:7lOEjsBMkE4nye7CDP8DLb,เกาะร้าง ห่างรัก,Hong Ser,Tattoo Colour,2006,229266,39,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.73,0.771,7,-4.328,1,0.0551,0.436,0.0000197,0.118,0.607,130.988,4
spotify:track:5GUS75MaMCK07Fb4MKqNaL,สิ่งที่แสนดี,Hong Ser,Tattoo Colour,2006,329506,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.677,0.332,7,-6.144,1,0.0333,0.735,0.0000506,0.105,0.237,108.553,4
spotify:track:34XtsYtOE2XUlgF8Iv2WUz,กลัว,Hong Ser,Tattoo Colour,2006,245386,54,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.398,0.704,1,-4.699,0,0.0558,0.301,0.0000338,0.19,0.507,196.092,3
spotify:track:53CHzhVHOjDLngwYnqb7Bm,ฝากที,Hong Ser,Tattoo Colour,2006,266840,50,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.69,0.777,6,-3.593,1,0.0376,0.138,0,0.166,0.717,106.021,4
spotify:track:49P4H6SJkVu2pkuZnuUDk4,ฟ้า,Hong Ser,Tattoo Colour,2006,278306,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.616,0.728,9,-4.121,1,0.0379,0.0901,0,0.139,0.296,100.369,3
spotify:track:2kcR2dYA8aP06yNEJERsnt,อากาศร้อนๆ,Hong Ser,Tattoo Colour,2006,235386,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.459,0.847,2,-3.785,1,0.076,0.636,0,0.167,0.674,187.97,4
spotify:track:19VIBTwlLTX2SKK6e3erAf,รักแรกพบ,ตรงแนวๆ,Tattoo Colour,2012-01-11,260266,63,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.497,0.498,4,-6.109,1,0.0304,0.308,0.00000178,0.063,0.408,127.894,3
spotify:track:1spvoOdn3qeRGPvrfFSvC8,แค่นั้นจริงๆ,ตรงแนวๆ,Tattoo Colour;สกุลชาย จูฑะพล,2012-01-11,239506,39,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.8,0.41,7,-7.913,1,0.0657,0.629,0,0.315,0.666,111.838,4
spotify:track:2osoiXSQrConE7kKdIlxin,เธอไม่อาจเอารักไปจากหัวใจ,ตรงแนวๆ,Tattoo Colour,2012-01-11,255720,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.444,0.649,9,-4.286,1,0.0273,0.0414,0.00000425,0.36,0.31,146.092,4
spotify:track:1v7RbmAqVN9owqISrwN2jG,เปิดเพลงไหน เปิดเมื่อไหร่ ก็ยังสวยงาม,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,160066,50,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.637,0.913,11,-4.052,0,0.0438,0.137,0,0.117,0.819,165.02,4
spotify:track:5d9evBJxuZTdMk4qdz6U9x,นกน้อย,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,227573,34,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.82,0.719,6,-5.025,0,0.0444,0.795,0.000891,0.119,0.67,130.04,4
spotify:track:5NB83Qpt3RUDuKBuTGQcA3,Cinderella,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,197280,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.891,0.763,7,-5.48,1,0.0394,0.322,0,0.0888,0.852,113.009,4
spotify:track:1UOn6xVwWZ21sJp7eRCGG3,ฉันรักเธอ,ชุดที่ 8 จงเพราะ,Tattoo Colour;F.HERO,2008,224946,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop,thai hip hop,luk thung,thai trap,k-pop",Smallroom,0.652,0.839,9,-5.725,1,0.183,0.498,0.0000161,0.13,0.639,148.168,4
spotify:track:1DRrOTyNHfkOnrZZBo3I1k,จำทำไม,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,229053,52,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.462,0.564,5,-5.748,1,0.0428,0.672,0.0000102,0.126,0.476,128.479,4
spotify:track:3ZONf2dg0q1KvTIebUI0GG,ขาหมู,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,201706,60,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.72,0.869,6,-4.119,0,0.0384,0.0395,0.00000247,0.171,0.861,122.05,4
spotify:track:4YWwRfnZHmIVL8OTKMM5ME,โอกาสสุดท้าย,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,242920,48,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.522,0.529,7,-4.7,1,0.0263,0.117,0,0.375,0.383,143.897,4
spotify:track:13OtbwiqeUt7M5VtbSTtvK,โกหก,ชุดที่ 8 จงเพราะ,Tattoo Colour,2008,192706,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.734,0.935,9,-3.793,1,0.0327,0.0977,0,0.198,0.822,120.02,4
spotify:track:79d25ZkMjUxPQd1rJI6czt,แบบไหนที่เธอรัก - เพลงประกอบละคร เงารักลวงใจ,Grow,Zeal,2011-09-15,232065,55,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",GMM Music Public Company Limited,0.638,0.601,5,-7.175,1,0.0566,0.262,0,0.235,0.442,137.97,4
spotify:track:4DXCtosZtGwYCrMPw2i6b0,ความน่าจะเป็นเท่ากับสูญ (0%),I’M GOING TO KEEP RUNNING AWAY,AYLA's,2024-03-28,246000,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",WM/Thailand,0.5,0.493,9,-8.494,1,0.0245,0.368,0.0004,0.194,0.296,159.991,3
spotify:track:0C3Rl2heSJ4Qv000v0YSqD,วิ่งหนีออกไปด้วยความไวสองมัค,I’M GOING TO KEEP RUNNING AWAY,AYLA's,2024-03-28,248000,50,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",WM/Thailand,0.366,0.379,4,-11.457,1,0.0313,0.451,0,0.0987,0.219,179.967,3
spotify:track:0D9lpJts3mXxe0fvovYUFv,จากตรงนี้ที่(เคย)สวยงาม [La La Bye],I’M GOING TO KEEP RUNNING AWAY,AYLA's,2024-03-28,288250,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",WM/Thailand,0.605,0.452,11,-8.951,1,0.0264,0.47,0.00000298,0.124,0.294,140.027,4
spotify:track:7nQvZ830kCElKdWDwE6ryt,โง่,The One,Silly Fools,2008-03-01,252973,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",RS UMG,0.537,0.782,1,-6.6,1,0.0389,0.021,0,0.135,0.376,130.132,4
spotify:track:7ie7NeaMP8Xt0TOYsoxuMl,เบื่อ,King Size,Silly Fools,2004-01-15,316093,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.439,0.726,3,-5.627,1,0.0317,0.0104,0.000043,0.105,0.271,183.98,3
spotify:track:5AGiyIzWlkOkuGZv6tgWjY,เพลงของเธอ,King Size,Silly Fools,2004-01-15,291200,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.566,0.763,10,-5.95,1,0.0345,0.00549,0.0000325,0.0944,0.61,86.978,4
spotify:track:3AIwpdyiRbmlXWFuMX7oIX,หนึ่งเดียวของฉัน,King Size,Silly Fools,2004-01-15,248626,46,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.464,0.79,8,-5.111,1,0.0286,0.00173,0,0.105,0.557,156.151,4
spotify:track:1zcTYmnzY8kqC2EdYNh0pL,คนที่ฆ่าฉัน,King Size,Silly Fools,2004-01-15,261600,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.647,0.713,1,-5.552,1,0.0273,0.0072,0.0000173,0.1,0.182,100.032,4
spotify:track:3TIXQheyLhP1vBXTFw39Jt,แล้วแต่แป๊ะ,King Size,Silly Fools,2004-01-15,207000,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.721,0.858,6,-4.072,1,0.0597,0.000136,0.00109,0.0576,0.671,120.015,4
spotify:track:0sWUbVjqq1qGNWO1gXBjP1,พ่อ-แม่-ลูก,Candyman,Silly Fools,1999-07-15,246160,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.733,0.914,6,-5.184,1,0.079,0.0061,0.000304,0.245,0.664,132.033,4
spotify:track:7FzaTgwvj1mU70h1La5D1j,Hey...,Candyman,Silly Fools,1999-07-15,262786,55,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.501,0.634,3,-4.756,1,0.0308,0.0826,0.000184,0.137,0.136,137.945,4
spotify:track:1Z82hkFba2spEyBB5v5Ke1,ผู้ยิ่งใหญ่,Candyman,Silly Fools,1999-07-15,301666,39,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.692,0.974,8,-5.075,1,0.0672,0.057,0,0.0453,0.662,109.972,4
spotify:track:3NLI0dJrCxyjznZZR7tuTi,อย่าบอกว่ารัก,Candyman,Silly Fools,1999-07-15,262666,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.361,0.875,6,-4.645,1,0.0874,0.00954,0,0.0701,0.269,172.574,4
spotify:track:2k6IZlJLcmdQJtoAx4Vmn9,เหนื่อย,Mint,Silly Fools,2000-09-28,297333,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.344,0.578,6,-7.628,1,0.0524,0.0417,0.00000263,0.0976,0.205,205.856,3
spotify:track:4sVIeQTTJvvGuh9w05QygT,150 c.c.,Mint,Silly Fools,2000-09-28,265893,40,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.608,0.792,1,-8.711,1,0.0313,0.000251,0.0000349,0.0578,0.433,134.991,4
spotify:track:4ndQ6Lk5eVzrpt2CFDmrJz,พอแล้ว,Juicy,Silly Fools,2002-03-26,271493,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.591,0.633,3,-6.938,1,0.0284,0.000544,0,0.259,0.294,140.088,4
spotify:track:3nbsIp2Y1mYQ2RqAtxMwoA,แกล้ง,Juicy,Silly Fools,2002-03-26,310640,55,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.499,0.621,6,-6.755,1,0.0275,0.000101,0.00000372,0.11,0.363,80.057,4
spotify:track:7cIutSpVUmj8cLZKeLka60,ผิดที่ไว้ใจ,Juicy,Silly Fools,2002-03-26,283373,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.513,0.307,1,-8.968,1,0.0294,0.0171,0.00000256,0.381,0.183,134.123,4
spotify:track:62Kd91XefK325OKpILdCyW,หน้าไม่อาย,Juicy,Silly Fools,2002-03-26,235880,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.581,0.874,1,-5.581,1,0.0417,0.0000896,0.0000066,0.099,0.763,149.977,4
spotify:track:6OczOg20v3zwA3fZEBIm9V,บ้าบอ,Juicy,Silly Fools,2002-03-26,385040,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.556,0.809,1,-6.053,1,0.0385,0.0000877,0.00429,0.504,0.073,100.027,4
spotify:track:3V7Lg8NfRBWZNVzX9LGYyX,ไหนว่าจะไม่หลอกกัน,Candyman,Silly Fools,1999-07-15,307666,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.579,0.758,6,-3.592,1,0.0313,0.027,0.0000141,0.0986,0.176,129.885,4
spotify:track:1xcsj9VvAJ9PDpNIaMEVlo,เพลงนี้เกี่ยวกับความรัก,Mint,Silly Fools,2000-09-28,290200,54,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.359,0.706,6,-6.112,1,0.0435,0.00225,0,0.31,0.358,204.398,4
spotify:track:5ohrCO36AXXXOxqxZbo0Gz,วัดใจ,Juicy,Silly Fools,2002-03-26,256453,59,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.483,0.904,3,-4.864,1,0.0493,0.0000092,0,0.144,0.384,160.032,4
spotify:track:5UbABVhLmmXgrKa9vASvwS,ฟังดูง่ายง่าย,Mint,Silly Fools,2000-09-28,259160,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.562,0.754,3,-8.139,1,0.0315,0.0572,0,0.114,0.605,97.997,4
spotify:track:3O5GVtYsxomJEPLPn3U6tZ,หมดชีวิต(ฉันให้เธอ),4 Real,Zeal;Buachompoo Ford,2008-08-19,306400,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",GMM Music Public Company Limited,0.472,0.749,11,-3.206,1,0.0359,0.0968,0,0.374,0.421,170.042,4
spotify:track:7sWVkwBJ8J1JPS1hmLwIYL,สองรัก,Zeal,Zeal,2002-09-24,243426,63,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",GMM Music Public Company Limited,0.483,0.822,9,-4.196,1,0.034,0.0111,0,0.141,0.42,156.117,3
spotify:track:70n7auoNxwgC8mmmKJJjHY,พบเพื่อเพียงผ่าน,Space,Zeal,2005-12-09,262573,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",GMM Music Public Company Limited,0.63,0.766,3,-4.251,1,0.0293,0.141,0,0.159,0.633,152.008,4
spotify:track:7JLFpRECeb5myGIR7kKvMk,เตลิด,RIZING,Zeal,2018-11-05,331985,53,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",ME Records,0.339,0.697,7,-5.094,1,0.0367,0.226,0,0.12,0.184,160.068,4
spotify:track:0ZEHxL7XzO8eVYszKSnfAS,อย่าอยู่คนเดียว,Space,Zeal,2005-12-09,227106,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",GMM Music Public Company Limited,0.462,0.683,8,-7.207,1,0.0362,0.00392,0,0.108,0.417,159.992,4
spotify:track:1EryAkZ0VHstC6haIxVBiE,Sextape,Diamond Eyes,Deftones,2010-04-30,241533,81,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,4
spotify:track:51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),White Pony,Deftones,2000,299533,82,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4
spotify:track:70L6nHORQsblY813yNqUR3,Cherry Waves,Saturday Night Wrist,Deftones,2006-10-25,317706,79,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.47,0.859,2,-3.663,1,0.0537,0.000362,0.00691,0.142,0.17,124.01,4
spotify:track:1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Around the Fur,Deftones,1997-10-27,214760,83,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.443,0.781,1,-4.277,1,0.0377,0.0000133,0.205,0.166,0.372,71.841,4
spotify:track:4cLdpErILMO8Db8pQVAVcZ,Mascara,Around the Fur,Deftones,1997-10-27,225293,75,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.472,0.446,5,-7.416,0,0.0354,0.00273,0.0606,0.091,0.0456,77.562,4
spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,Be Quiet and Drive (Far Away),Around the Fur,Deftones,1997-10-27,299866,80,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.206,0.965,1,-5.116,1,0.079,0.00000991,0.827,0.367,0.168,92.615,4
